,place_name,place_id,lat,lng,type,weekday,hour,moment_value,time
1035,Bandar Udara Internasional Syarif Kasim II Pekanbaru,ChIJQakSBOev1TERLG6Pg9un_R8,0.4645344,101.4483296,airport,friday,1,5,2019-05-10 01:00:00
1036,Sultan Syarif Kasim II International Airport,ChIJxwFScDmv1TERljqI_TQ4_JM,0.4644616,101.44815559999999,airport,friday,1,5,2019-05-10 01:00:00
1037,Bank Danamon Pekanbaru - Simpang Pasar Bawah,ChIJf-XeYQ2s1TERV0lMbulRGtA,0.5365985999999999,101.4433547,bank,friday,1,0,2019-05-10 01:00:00
1038,Danamon KC WAHID HASYIM,ChIJEyqnQRKs1TERya0An_4EkhI,0.5272717,101.4481716,bank,friday,1,0,2019-05-10 01:00:00
1039,Mandiri KCP Pekanbaru Ahmad Yani,ChIJo_t6Ww6s1TER_mgpi_PrG90,0.5195924,101.44427009999998,bank,friday,1,0,2019-05-10 01:00:00
1040,Mandiri Pekanbaru Jalan Riau,ChIJL-gB6Yqr1TERJ5YF0ui5ja8,0.5351117,101.43770740000001,bank,friday,1,0,2019-05-10 01:00:00
1041,Bank BNI Syariah KCP Panam,ChIJSfptz_Oo1TERYlFeYarvQBY,0.4639601,101.3972177,bank,friday,1,0,2019-05-10 01:00:00
1042,Bank Syariah Mandiri KCP Pekanbaru Sudirman Bawah,ChIJn46FShKs1TER6f57XUZCj3o,0.5304854,101.44780820000001,bank,friday,1,0,2019-05-10 01:00:00
1043,Bank Mandiri - KCP Pekanbaru Panam,ChIJNVYGCUSo1TER8Iyg616RTp4,0.46378909999999995,101.4097403,bank,friday,1,0,2019-05-10 01:00:00
1044,BANK BTN KC PEKANBARU,ChIJexsI76au1TERfvSmQayPhGY,0.512274,101.4486575,bank,friday,1,0,2019-05-10 01:00:00
1045,Happy Puppy,ChIJI4X9Y42r1TERI3V4hdkFlWA,0.535046,101.4231979,bar,friday,1,12,2019-05-10 01:00:00
1046,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,bar,friday,1,0,2019-05-10 01:00:00
1047,Happy Puppy Sudirman,ChIJrX9EVxKs1TERy1Pvkk4dJPA,0.4887462,101.4540202,bar,friday,1,6,2019-05-10 01:00:00
1048,Base Came Telkomsel,ChIJD83qBz2s1TERw0VjmFhUWHM,0.5268183000000001,101.45884790000001,bar,friday,1,19,2019-05-10 01:00:00
1049,NEW PARAGON KTV POOL & CAFE,ChIJJX3PK2us1TERVOX4W6ETvQg,0.5347780999999999,101.45347740000001,bar,friday,1,56,2019-05-10 01:00:00
1050,Bier Haus Cafe,ChIJxb7ZvvKr1TERKLhwjiUNnOc,0.5329904999999999,101.42378570000001,bar,friday,1,17,2019-05-10 01:00:00
1051,Terminal 8,ChIJsWPnqLyu1TERctXbYsftvdE,0.5055955000000001,101.451216,bar,friday,1,33,2019-05-10 01:00:00
1052,Brown Salon,ChIJk0pCUxKs1TER6deV7WAfOpU,0.531199,101.448033,beauty_salon,friday,1,0,2019-05-10 01:00:00
1053,Toko Buku Gramedia - Pekanbaru,ChIJn5vmlbyu1TERMsSjQhzSOEM,0.5101001000000001,101.4498796,book_store,friday,1,0,2019-05-10 01:00:00
1054,Bookstore Zanafa,ChIJjcHMLFmo1TER5gukebmKRwo,0.4644452999999999,101.3852567,book_store,friday,1,0,2019-05-10 01:00:00
1055,toko buku yasperin,ChIJM7uy202p1TERBRH2gKTTLb8,0.5045050000000001,101.428722,book_store,friday,1,0,2019-05-10 01:00:00
1056,Toko Muazzam,ChIJHcXDuWCp1TERyJEqFwY4fMQ,0.5114508,101.41018570000001,book_store,friday,1,0,2019-05-10 01:00:00
1057,Al Mumtaz,ChIJhwvyG_So1TERs7EZamIMYL4,0.4599603,101.3600189,book_store,friday,1,0,2019-05-10 01:00:00
1058,AZMAR FOTOCOPY,ChIJ9___WJdO1DERt4jk6o70Btw,0.6736778999999999,101.5877454,book_store,friday,1,0,2019-05-10 01:00:00
1059,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,cafe,friday,1,0,2019-05-10 01:00:00
1060,Gerobak Kopi Rambo,ChIJ9c2iGKKu1TER_Bn7_bdrjDM,0.5086729,101.45452009999998,cafe,friday,1,0,2019-05-10 01:00:00
1061,Kedai Kopi Kerisweet,ChIJKXglLp-u1TEReJDI44jT4rQ,0.5110669999999999,101.4587935,cafe,friday,1,0,2019-05-10 01:00:00
1062,Temok Cafe (Bakso Temok),ChIJx9CIK6Cu1TERgvQVRCgEDbg,0.5129536000000001,101.4562927,cafe,friday,1,0,2019-05-10 01:00:00
1063,Dapur Cokelat Pekanbaru,ChIJg5dz7xus1TERV-dqnk8lFLI,0.5207906,101.449843,cafe,friday,1,0,2019-05-10 01:00:00
1064,JCO Giant Pekan Baru,ChIJVTderE2p1TERWHFnz_Uyhb8,0.503537,101.43063599999999,cafe,friday,1,0,2019-05-10 01:00:00
1065,Musholla Darun na'im Sukaramai,ChIJn2yrMxCs1TEROFCAcUSWFKE,0.5263436,101.44722890000001,mosque,friday,1,0,2019-05-10 01:00:00
1066,MASJID NURUL AMAL,ChIJ856mJjOv1TERKQc3W9Pm4II,0.4663679999999999,101.4350536,mosque,friday,1,20,2019-05-10 01:00:00
1067,Masjid Raudhatul Ma'ruf,ChIJpXK8dRGv1TER9PaCbZZjh4I,0.46533739999999996,101.4650411,mosque,friday,1,19,2019-05-10 01:00:00
1068,Masjid Darul Aman,ChIJY0uQsJWo1TER4EbLhXlHOn8,0.45676300000000003,101.40902109999999,mosque,friday,1,0,2019-05-10 01:00:00
1069,Klinik Pratama RUMAH ZAKAT,ChIJ7e4jIKiu1TERgapsJ66qz4A,0.5143400000000001,101.443855,doctor,friday,1,0,2019-05-10 01:00:00
1070,"Doctor Raymond Widjajahakim, Sp. KK",ChIJHc26GQis1TERYnAhzXxbhF4,0.5256361999999999,101.43412959999999,doctor,friday,1,0,2019-05-10 01:00:00
1071,Rumah Sakit Mata SMEC Pekanbaru,ChIJL1qmY9au1TERNTEegteoAXQ,0.4800504999999999,101.4391045,doctor,friday,1,0,2019-05-10 01:00:00
1072,Klinik Narita,ChIJ39iOd5us1TERvOnPszR_FGQ,0.5638818999999999,101.44050949999999,doctor,friday,1,4,2019-05-10 01:00:00
1073,Griya Satwa Pekanbaru,ChIJwXvyJ-yo1TERcQM8AiEcTj4,0.46546679999999996,101.4037327,doctor,friday,1,0,2019-05-10 01:00:00
1074,Riona Dental Care,ChIJ34RN8luu1TERqat70t-fqDg,0.49926170000000003,101.4651126,dentist,friday,1,0,2019-05-10 01:00:00
1075,"Praktek Dokter Gigi, drg. Agung T Prakoso Sp.BM, drg Diana Yuliarti, drg. Veni S. , Klinik Gigi Yassar",ChIJT_VHaoWs1TERutKEtnL8d3o,0.5604149999999999,101.444118,dentist,friday,1,0,2019-05-10 01:00:00
1076,Klinik Narita,ChIJ39iOd5us1TERvOnPszR_FGQ,0.5638818999999999,101.44050949999999,dentist,friday,1,4,2019-05-10 01:00:00
1077,Dokter Gigi Yuliana,ChIJ74AiS7Cu1TERZ8XkX1iIMZw,0.5047393,101.4425202,dentist,friday,1,0,2019-05-10 01:00:00
1078,LUQYANA DENTAL CLINIC by. Drg Yuliana,ChIJyyfKSrCu1TEREbVHZCtZjek,0.5048328,101.4424539,dentist,friday,1,0,2019-05-10 01:00:00
1079,Zala Futsal,ChIJW5zUaymv1TER7SQGj6JNt2Y,0.5049085999999999,101.4379532,gym,friday,1,0,2019-05-10 01:00:00
1080,MAXX SALON FOR MEN (RUDY HADISUARNO),ChIJeablhtau1TERmhvb7Iw6mDw,0.4808061000000001,101.440224,hair_care,friday,1,0,2019-05-10 01:00:00
1081,Omar Barbershop,ChIJwYFR6e6o1TER4aSbzo_pmpE,0.4660990999999999,101.4038227,hair_care,friday,1,0,2019-05-10 01:00:00
1082,Pangkas rambut prima jaya,ChIJaWDw71mv1TERMdrBp54ebQ8,0.4452280999999999,101.44601740000002,hair_care,friday,1,0,2019-05-10 01:00:00
1083,Rumah Sakit Mata SMEC Pekanbaru,ChIJL1qmY9au1TERNTEegteoAXQ,0.4800504999999999,101.4391045,hospital,friday,1,0,2019-05-10 01:00:00
1084,Apotik Medika Pekanbaru,ChIJzUUKSAms1TERHrz-NzGnJXE,0.5283831,101.4383438,pharmacy,friday,1,0,2019-05-10 01:00:00
1085,GUARDIAN - Giant Nangka,ChIJ7bGCVEyp1TERUBZTcYRcEGQ,0.5034773,101.4309036,pharmacy,friday,1,0,2019-05-10 01:00:00
1086,Kimia Farma Nangka,ChIJh9iTKEyp1TERLFXNBbscPng,0.5031139,101.428442,pharmacy,friday,1,4,2019-05-10 01:00:00
1087,Milagros Pekanbaru (Stokis Resmi),ChIJqQQ-7VGp1TERVDOfQL0qSSI,0.5071829000000001,101.4274189,pharmacy,friday,1,23,2019-05-10 01:00:00
1088,Apotek Mandiri,ChIJ71mHKRKs1TERGiK99NMnwn8,0.5286059000000001,101.44771779999999,pharmacy,friday,1,0,2019-05-10 01:00:00
1089,Apotek Kimia Farma Melur,ChIJZaJVnAWs1TERXCjTFQUcK6k,0.5281544,101.4342276,pharmacy,friday,1,0,2019-05-10 01:00:00
1090,Apotek Trans,ChIJCT6Y-eKr1TEROfR-Hc-uMDw,0.5174228000000001,101.42126529999999,pharmacy,friday,1,0,2019-05-10 01:00:00
1091,Apotek Kimia Farma,ChIJAQvyG_So1TERYVVc9OdCUoY,0.4644140000000001,101.40166049999999,pharmacy,friday,1,4,2019-05-10 01:00:00
1092,Kimia Farma Apotek 596,ChIJCaeidEOo1TERl1DlVnrrZ0M,0.4638543999999999,101.3796536,pharmacy,friday,1,0,2019-05-10 01:00:00
1093,Milagros Pekanbaru (Stokis Resmi),ChIJ4cvCMOWx1TERFXL8sAzf7pU,0.5054333,101.5343142,pharmacy,friday,1,11,2019-05-10 01:00:00
1094,Kenken Petshop,ChIJocgBRSqs1TERN2VzaQeQEL0,0.5168680000000001,101.475636,pet_store,friday,1,0,2019-05-10 01:00:00
1095,EVO PETSHOP AND COFFEESHOP,ChIJB4CiO2St1TERpAV6IwxlFO8,0.516386,101.44172900000001,pet_store,friday,1,0,2019-05-10 01:00:00
1096,EVO PETSHOP AND COFFEESHOP,ChIJbVLH17Ot1TERtV0sw87XD34,0.5163732,101.4414775,pet_store,friday,1,0,2019-05-10 01:00:00
1097,Happy Puppy,ChIJI4X9Y42r1TERI3V4hdkFlWA,0.535046,101.4231979,night_club,friday,1,12,2019-05-10 01:00:00
1098,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,night_club,friday,1,0,2019-05-10 01:00:00
1099,Happy Puppy Sudirman,ChIJrX9EVxKs1TERy1Pvkk4dJPA,0.4887462,101.4540202,night_club,friday,1,6,2019-05-10 01:00:00
1100,NEW PARAGON KTV POOL & CAFE,ChIJJX3PK2us1TERVOX4W6ETvQg,0.5347780999999999,101.45347740000001,night_club,friday,1,56,2019-05-10 01:00:00
1101,Terminal 8,ChIJsWPnqLyu1TERctXbYsftvdE,0.5055955000000001,101.451216,night_club,friday,1,33,2019-05-10 01:00:00
1102,Arena Entertaiment,ChIJGWHdnLKu1TER9_FWedco2Vo,0.5058694000000001,101.43507240000001,night_club,friday,1,35,2019-05-10 01:00:00
1103,Family Box,ChIJGYaFW5Ku1TERV-hZ8QetPps,0.4994803,101.4661837,night_club,friday,1,0,2019-05-10 01:00:00
1104,Club Executive CE7,ChIJJfqMZwms1TERFl6DPJfVDp0,0.528563,101.43829040000001,night_club,friday,1,50,2019-05-10 01:00:00
1105,MP Club,ChIJSRPzUhKs1TERfY0QakYb8eQ,0.5318499000000001,101.4480708,night_club,friday,1,53,2019-05-10 01:00:00
1106,CGV Studio Pekanbaru,ChIJYcEdBaiu1TERQJJuhdns2t8,0.5101367,101.4469543,movie_theater,friday,1,0,2019-05-10 01:00:00
1107,Ciputra Seraya XXI,ChIJVfTatHiCeC4RKlB6jQtU7Lg,0.5360614,101.4301886,movie_theater,friday,1,0,2019-05-10 01:00:00
1108,Cinemaxx Living World,ChIJEXOan7Gp1TERG4PKT1ntqV4,0.5002414000000001,101.4200645,movie_theater,friday,1,0,2019-05-10 01:00:00
1109,Metro Plaza,ChIJt7c8oJOu1TERJ1eGqIm9wU8,0.4997860999999999,101.46378179999999,shopping_mall,friday,1,0,2019-05-10 01:00:00
1110,Kedaung Table Top Plaza,ChIJyciJeTmp1TERkUcA-ZYa_-E,0.49243590000000004,101.419789,shopping_mall,friday,1,0,2019-05-10 01:00:00
1111,Swalayan 999 harapan raya,ChIJZS0kMb6u1TERFlbNO2g-Gxs,0.4928907,101.4521209,supermarket,friday,1,0,2019-05-10 01:00:00
1112,Colour's Mart,ChIJaaapX1uo1TERxXkY6fF0p3Q,0.4647808,101.3782361,supermarket,friday,1,0,2019-05-10 01:00:00
1113,Indomaret Sudirman 422,ChIJqy2zmaSu1TERg3atYLQeud0,0.5073584,101.4503607,supermarket,friday,1,10,2019-05-10 01:00:00
1114,Alfamart Kini Balu,ChIJ_41NHD2s1TERMT083HBqGqw,0.5261210999999999,101.4592768,supermarket,friday,1,0,2019-05-10 01:00:00
1115,Indomaret,ChIJGb3o5ROs1TERvVixLMtEYLo,0.5297386000000001,101.4499334,supermarket,friday,1,6,2019-05-10 01:00:00
1116,Lotte Wholesale Pekanbaru,ChIJ-_2DtVqp1TER0T9vmjaboOc,0.5062468999999999,101.420908,supermarket,friday,1,0,2019-05-10 01:00:00
1117,Pasar Buah Pekanbaru,ChIJz5WQkb6u1TEROcnCcmB6jdA,0.5346524,101.4474015,supermarket,friday,1,0,2019-05-10 01:00:00
1118,Alfamart Tuanku Tambusai 2,ChIJyfFlekap1TERfuT5iQindNg,0.5010777000000001,101.4203673,supermarket,friday,1,20,2019-05-10 01:00:00
1119,Transmart Carrefour Pekanbaru,ChIJyWEmYOOr1TERCg6J8CqOomA,0.5031186000000001,101.4200232,supermarket,friday,1,0,2019-05-10 01:00:00
1120,Swalayan 999 harapan raya,ChIJZS0kMb6u1TERFlbNO2g-Gxs,0.4928907,101.4521209,store,friday,1,0,2019-05-10 01:00:00
1121,Naga Swalayan,ChIJjQiDPMyu1TER-VkVgSVp_k8,0.4907185999999999,101.4388513,store,friday,1,0,2019-05-10 01:00:00
1122,Toserba Mama,ChIJRfl9KRKs1TERZ24eaPgtW3M,0.5292235,101.4477167,store,friday,1,0,2019-05-10 01:00:00
1123,TOSERBA FHAJAR ( SWALAYAN ECERAN & GROSIR ),ChIJPTvsv42u1TERlh28FYGHenU,0.500128,101.469479,store,friday,1,0,2019-05-10 01:00:00
1124,Colour's Mart,ChIJaaapX1uo1TERxXkY6fF0p3Q,0.4647808,101.3782361,store,friday,1,0,2019-05-10 01:00:00
1125,V-Communication,ChIJe99uAhOs1TERbsf38JkAKCs,0.5326945,101.4481772,store,friday,1,0,2019-05-10 01:00:00
1126,3Store Pekanbaru,ChIJR2fFxcKu1TERCa9y0vH1KJw,0.5355850999999998,101.4301636,store,friday,1,0,2019-05-10 01:00:00
1127,Indonesian Bakery,ChIJHerhDAqs1TERUrN1gOhowUg,0.5303456999999999,101.4342577,store,friday,1,0,2019-05-10 01:00:00
1128,Bandara Internasional SSK II Pekanbaru,ChIJDYL1Kzqv1TER0XfHoqGdrRU,0.46469099999999997,101.4478337,airport,saturday,1,0,2019-05-11 01:00:00
1129,Bandar Udara Internasional Syarif Kasim II Pekanbaru,ChIJQakSBOev1TERLG6Pg9un_R8,0.4645344,101.4483296,airport,saturday,1,6,2019-05-11 01:00:00
1130,Sultan Syarif Kasim II International Airport,ChIJxwFScDmv1TERljqI_TQ4_JM,0.4644616,101.44815559999999,airport,saturday,1,6,2019-05-11 01:00:00
1131,Bank Danamon Pekanbaru - Simpang Pasar Bawah,ChIJf-XeYQ2s1TERV0lMbulRGtA,0.5365985999999999,101.4433547,bank,saturday,1,0,2019-05-11 01:00:00
1132,Danamon KC WAHID HASYIM,ChIJEyqnQRKs1TERya0An_4EkhI,0.5272717,101.4481716,bank,saturday,1,0,2019-05-11 01:00:00
1133,Mandiri KCP Pekanbaru Ahmad Yani,ChIJo_t6Ww6s1TER_mgpi_PrG90,0.5195924,101.44427009999998,bank,saturday,1,0,2019-05-11 01:00:00
1134,Mandiri Pekanbaru Jalan Riau,ChIJL-gB6Yqr1TERJ5YF0ui5ja8,0.5351117,101.43770740000001,bank,saturday,1,0,2019-05-11 01:00:00
1135,Bank BNI Syariah KCP Panam,ChIJSfptz_Oo1TERYlFeYarvQBY,0.4639601,101.3972177,bank,saturday,1,0,2019-05-11 01:00:00
1136,Bank Syariah Mandiri KCP Pekanbaru Sudirman Bawah,ChIJn46FShKs1TER6f57XUZCj3o,0.5304854,101.44780820000001,bank,saturday,1,0,2019-05-11 01:00:00
1137,Bank Mandiri - KCP Pekanbaru Panam,ChIJNVYGCUSo1TER8Iyg616RTp4,0.46378909999999995,101.4097403,bank,saturday,1,0,2019-05-11 01:00:00
1138,BANK BTN KC PEKANBARU,ChIJexsI76au1TERfvSmQayPhGY,0.512274,101.4486575,bank,saturday,1,0,2019-05-11 01:00:00
1139,Happy Puppy,ChIJI4X9Y42r1TERI3V4hdkFlWA,0.535046,101.4231979,bar,saturday,1,19,2019-05-11 01:00:00
1140,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,bar,saturday,1,0,2019-05-11 01:00:00
1141,Happy Puppy Sudirman,ChIJrX9EVxKs1TERy1Pvkk4dJPA,0.4887462,101.4540202,bar,saturday,1,13,2019-05-11 01:00:00
1142,Base Came Telkomsel,ChIJD83qBz2s1TERw0VjmFhUWHM,0.5268183000000001,101.45884790000001,bar,saturday,1,17,2019-05-11 01:00:00
1143,NEW PARAGON KTV POOL & CAFE,ChIJJX3PK2us1TERVOX4W6ETvQg,0.5347780999999999,101.45347740000001,bar,saturday,1,62,2019-05-11 01:00:00
1144,Bier Haus Cafe,ChIJxb7ZvvKr1TERKLhwjiUNnOc,0.5329904999999999,101.42378570000001,bar,saturday,1,16,2019-05-11 01:00:00
1145,Terminal 8,ChIJsWPnqLyu1TERctXbYsftvdE,0.5055955000000001,101.451216,bar,saturday,1,46,2019-05-11 01:00:00
1146,Brown Salon,ChIJk0pCUxKs1TER6deV7WAfOpU,0.531199,101.448033,beauty_salon,saturday,1,0,2019-05-11 01:00:00
1147,Toko Buku Gramedia - Pekanbaru,ChIJn5vmlbyu1TERMsSjQhzSOEM,0.5101001000000001,101.4498796,book_store,saturday,1,0,2019-05-11 01:00:00
1148,Bookstore Zanafa,ChIJjcHMLFmo1TER5gukebmKRwo,0.4644452999999999,101.3852567,book_store,saturday,1,0,2019-05-11 01:00:00
1149,toko buku yasperin,ChIJM7uy202p1TERBRH2gKTTLb8,0.5045050000000001,101.428722,book_store,saturday,1,7,2019-05-11 01:00:00
1150,Toko Muazzam,ChIJHcXDuWCp1TERyJEqFwY4fMQ,0.5114508,101.41018570000001,book_store,saturday,1,0,2019-05-11 01:00:00
1151,Al Mumtaz,ChIJhwvyG_So1TERs7EZamIMYL4,0.4599603,101.3600189,book_store,saturday,1,0,2019-05-11 01:00:00
1152,AZMAR FOTOCOPY,ChIJ9___WJdO1DERt4jk6o70Btw,0.6736778999999999,101.5877454,book_store,saturday,1,0,2019-05-11 01:00:00
1153,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,cafe,saturday,1,0,2019-05-11 01:00:00
1154,Gerobak Kopi Rambo,ChIJ9c2iGKKu1TER_Bn7_bdrjDM,0.5086729,101.45452009999998,cafe,saturday,1,0,2019-05-11 01:00:00
1155,Kedai Kopi Kerisweet,ChIJKXglLp-u1TEReJDI44jT4rQ,0.5110669999999999,101.4587935,cafe,saturday,1,0,2019-05-11 01:00:00
1156,Temok Cafe (Bakso Temok),ChIJx9CIK6Cu1TERgvQVRCgEDbg,0.5129536000000001,101.4562927,cafe,saturday,1,0,2019-05-11 01:00:00
1157,Dapur Cokelat Pekanbaru,ChIJg5dz7xus1TERV-dqnk8lFLI,0.5207906,101.449843,cafe,saturday,1,0,2019-05-11 01:00:00
1158,JCO Giant Pekan Baru,ChIJVTderE2p1TERWHFnz_Uyhb8,0.503537,101.43063599999999,cafe,saturday,1,0,2019-05-11 01:00:00
1159,Musholla Darun na'im Sukaramai,ChIJn2yrMxCs1TEROFCAcUSWFKE,0.5263436,101.44722890000001,mosque,saturday,1,0,2019-05-11 01:00:00
1160,MASJID NURUL AMAL,ChIJ856mJjOv1TERKQc3W9Pm4II,0.4663679999999999,101.4350536,mosque,saturday,1,14,2019-05-11 01:00:00
1161,Masjid Raudhatul Ma'ruf,ChIJpXK8dRGv1TER9PaCbZZjh4I,0.46533739999999996,101.4650411,mosque,saturday,1,8,2019-05-11 01:00:00
1162,Masjid Darul Aman,ChIJY0uQsJWo1TER4EbLhXlHOn8,0.45676300000000003,101.40902109999999,mosque,saturday,1,1,2019-05-11 01:00:00
1163,Klinik Pratama RUMAH ZAKAT,ChIJ7e4jIKiu1TERgapsJ66qz4A,0.5143400000000001,101.443855,doctor,saturday,1,0,2019-05-11 01:00:00
1164,"Doctor Raymond Widjajahakim, Sp. KK",ChIJHc26GQis1TERYnAhzXxbhF4,0.5256361999999999,101.43412959999999,doctor,saturday,1,0,2019-05-11 01:00:00
1165,Rumah Sakit Mata SMEC Pekanbaru,ChIJL1qmY9au1TERNTEegteoAXQ,0.4800504999999999,101.4391045,doctor,saturday,1,0,2019-05-11 01:00:00
1166,Klinik Narita,ChIJ39iOd5us1TERvOnPszR_FGQ,0.5638818999999999,101.44050949999999,doctor,saturday,1,2,2019-05-11 01:00:00
1167,Griya Satwa Pekanbaru,ChIJwXvyJ-yo1TERcQM8AiEcTj4,0.46546679999999996,101.4037327,doctor,saturday,1,0,2019-05-11 01:00:00
1168,Riona Dental Care,ChIJ34RN8luu1TERqat70t-fqDg,0.49926170000000003,101.4651126,dentist,saturday,1,0,2019-05-11 01:00:00
1169,"Praktek Dokter Gigi, drg. Agung T Prakoso Sp.BM, drg Diana Yuliarti, drg. Veni S. , Klinik Gigi Yassar",ChIJT_VHaoWs1TERutKEtnL8d3o,0.5604149999999999,101.444118,dentist,saturday,1,0,2019-05-11 01:00:00
1170,Klinik Narita,ChIJ39iOd5us1TERvOnPszR_FGQ,0.5638818999999999,101.44050949999999,dentist,saturday,1,2,2019-05-11 01:00:00
1171,Dokter Gigi Yuliana,ChIJ74AiS7Cu1TERZ8XkX1iIMZw,0.5047393,101.4425202,dentist,saturday,1,0,2019-05-11 01:00:00
1172,LUQYANA DENTAL CLINIC by. Drg Yuliana,ChIJyyfKSrCu1TEREbVHZCtZjek,0.5048328,101.4424539,dentist,saturday,1,0,2019-05-11 01:00:00
1173,Zala Futsal,ChIJW5zUaymv1TER7SQGj6JNt2Y,0.5049085999999999,101.4379532,gym,saturday,1,0,2019-05-11 01:00:00
1174,MAXX SALON FOR MEN (RUDY HADISUARNO),ChIJeablhtau1TERmhvb7Iw6mDw,0.4808061000000001,101.440224,hair_care,saturday,1,0,2019-05-11 01:00:00
1175,Omar Barbershop,ChIJwYFR6e6o1TER4aSbzo_pmpE,0.4660990999999999,101.4038227,hair_care,saturday,1,0,2019-05-11 01:00:00
1176,Pangkas rambut prima jaya,ChIJaWDw71mv1TERMdrBp54ebQ8,0.4452280999999999,101.44601740000002,hair_care,saturday,1,0,2019-05-11 01:00:00
1177,Rumah Sakit Mata SMEC Pekanbaru,ChIJL1qmY9au1TERNTEegteoAXQ,0.4800504999999999,101.4391045,hospital,saturday,1,0,2019-05-11 01:00:00
1178,Apotik Medika Pekanbaru,ChIJzUUKSAms1TERHrz-NzGnJXE,0.5283831,101.4383438,pharmacy,saturday,1,0,2019-05-11 01:00:00
1179,GUARDIAN - Giant Nangka,ChIJ7bGCVEyp1TERUBZTcYRcEGQ,0.5034773,101.4309036,pharmacy,saturday,1,0,2019-05-11 01:00:00
1180,Kimia Farma Nangka,ChIJh9iTKEyp1TERLFXNBbscPng,0.5031139,101.428442,pharmacy,saturday,1,4,2019-05-11 01:00:00
1181,Milagros Pekanbaru (Stokis Resmi),ChIJqQQ-7VGp1TERVDOfQL0qSSI,0.5071829000000001,101.4274189,pharmacy,saturday,1,30,2019-05-11 01:00:00
1182,Apotek Mandiri,ChIJ71mHKRKs1TERGiK99NMnwn8,0.5286059000000001,101.44771779999999,pharmacy,saturday,1,0,2019-05-11 01:00:00
1183,Apotek Kimia Farma Melur,ChIJZaJVnAWs1TERXCjTFQUcK6k,0.5281544,101.4342276,pharmacy,saturday,1,0,2019-05-11 01:00:00
1184,Apotek Trans,ChIJCT6Y-eKr1TEROfR-Hc-uMDw,0.5174228000000001,101.42126529999999,pharmacy,saturday,1,0,2019-05-11 01:00:00
1185,Apotek Kimia Farma,ChIJAQvyG_So1TERYVVc9OdCUoY,0.4644140000000001,101.40166049999999,pharmacy,saturday,1,4,2019-05-11 01:00:00
1186,Kimia Farma Apotek 596,ChIJCaeidEOo1TERl1DlVnrrZ0M,0.4638543999999999,101.3796536,pharmacy,saturday,1,6,2019-05-11 01:00:00
1187,Milagros Pekanbaru (Stokis Resmi),ChIJ4cvCMOWx1TERFXL8sAzf7pU,0.5054333,101.5343142,pharmacy,saturday,1,22,2019-05-11 01:00:00
1188,Kenken Petshop,ChIJocgBRSqs1TERN2VzaQeQEL0,0.5168680000000001,101.475636,pet_store,saturday,1,0,2019-05-11 01:00:00
1189,EVO PETSHOP AND COFFEESHOP,ChIJB4CiO2St1TERpAV6IwxlFO8,0.516386,101.44172900000001,pet_store,saturday,1,0,2019-05-11 01:00:00
1190,EVO PETSHOP AND COFFEESHOP,ChIJbVLH17Ot1TERtV0sw87XD34,0.5163732,101.4414775,pet_store,saturday,1,0,2019-05-11 01:00:00
1191,Happy Puppy,ChIJI4X9Y42r1TERI3V4hdkFlWA,0.535046,101.4231979,night_club,saturday,1,19,2019-05-11 01:00:00
1192,PETERSELI KITCHEN,ChIJ-YOvERSs1TER1tk3upFhaLs,0.5104270000000001,101.454093,night_club,saturday,1,0,2019-05-11 01:00:00
1193,Happy Puppy Sudirman,ChIJrX9EVxKs1TERy1Pvkk4dJPA,0.4887462,101.4540202,night_club,saturday,1,13,2019-05-11 01:00:00
1194,NEW PARAGON KTV POOL & CAFE,ChIJJX3PK2us1TERVOX4W6ETvQg,0.5347780999999999,101.45347740000001,night_club,saturday,1,62,2019-05-11 01:00:00
1195,Terminal 8,ChIJsWPnqLyu1TERctXbYsftvdE,0.5055955000000001,101.451216,night_club,saturday,1,46,2019-05-11 01:00:00
1196,Arena Entertaiment,ChIJGWHdnLKu1TER9_FWedco2Vo,0.5058694000000001,101.43507240000001,night_club,saturday,1,35,2019-05-11 01:00:00
1197,Family Box,ChIJGYaFW5Ku1TERV-hZ8QetPps,0.4994803,101.4661837,night_club,saturday,1,0,2019-05-11 01:00:00
1198,Club Executive CE7,ChIJJfqMZwms1TERFl6DPJfVDp0,0.528563,101.43829040000001,night_club,saturday,1,95,2019-05-11 01:00:00
1199,MP Club,ChIJSRPzUhKs1TERfY0QakYb8eQ,0.5318499000000001,101.4480708,night_club,saturday,1,53,2019-05-11 01:00:00
1200,CGV Studio Pekanbaru,ChIJYcEdBaiu1TERQJJuhdns2t8,0.5101367,101.4469543,movie_theater,saturday,1,0,2019-05-11 01:00:00
1201,Ciputra Seraya XXI,ChIJVfTatHiCeC4RKlB6jQtU7Lg,0.5360614,101.4301886,movie_theater,saturday,1,0,2019-05-11 01:00:00
